Total: 154
29792 	 .
30048 	 .
33603 	 .
36120 	 .
38574 	 .
41245 	 .
42072 	 .
43558.333333333336 	 ...
43820 	 .
44115 	 .
44507 	 ...
44899 	 .
45147.5 	 ..
45527 	 .
45785 	 ..
46755 	 .
47216 	 ...
47475 	 ..
48070 	 .
48505.5 	 ..
48981.333333333336 	 ...
49575 	 .
51333 	 .....
52037 	 .
52436.5 	 ..
53108 	 .
53715 	 .
53952 	 .
54421 	 .
54993 	 ..
55340.333333333336 	 ...
55850 	 ...
56265 	 ...
56646.5 	 ..
56883 	 .
57333.333333333336 	 ...
58882 	 ......
59263 	 .
59877 	 ..
60333 	 .
60629 	 ..
61278 	 .
61948.5 	 ..
63054 	 .
63450 	 .
63909.5 	 ..
64378.5 	 ..
64777.5 	 ..
65050 	 .
65392 	 .
66075 	 .
66987 	 ..
67909 	 .
68223 	 .
68705.33333333333 	 ...
69043 	 .
69435.5 	 ..
70352 	 ..
70650 	 .
70921 	 .
71178 	 .
71867 	 .
72350 	 .
72698 	 .
73039.5 	 ..
73762 	 ..
74040 	 .
74277 	 .
75081.75 	 .....
75402 	 .
76516 	 .
76813 	 .
77103 	 .
77916 	 .
78814 	 .
79591.33333333333 	 ...
80752 	 .
81687 	 .
82117 	 .
82555 	 .
82994.25 	 .....
83547 	 ..
84540.5 	 ..
85746 	 .
86142 	 .
89629 	 .
89950 	 .
90492.5 	 ..
90783 	 .
92340 	 .
94234 	 .
94808 	 .
95061 	 .
99499 	 .
100801 	 .
104178 	 .
108416 	 .
118332 	 .
160943 	 .
1e+06 	 .
