Total: 324
18707 	 
20703 	 
22101.666666666668 	 .
23673 	 .
24966.25 	 ..
26393 	 ...
27638 	 
28978.428571428572 	 ....
30244.285714285714 	 ....
31540.2 	 ...
32685 	 ....
33935.875 	 ....
35287 	 .....
37179.416666666664 	 .......
38601.5 	 .
40473.125 	 ....
41688 	 ....
42835.77777777778 	 .....
43979 	 
45010 	 ...
46597 	 .
47947.5 	 ..
51092 	 .
52187 	 
61079 	 .
63338 	 
65479 	 .
67245 	 
69698 	 
70719 	 
72523 	 
73691.5 	 .
76520 	 
78011 	 
79867 	 
82275.66666666667 	 .
83856 	 .
85108.5 	 .
87354.3 	 ......
88397 	 
89973.33333333333 	 .
91070.5 	 ..
92437 	 ..
93899.4 	 ...
95771 	 
96730.42857142857 	 ....
98012.28571428571 	 ....
99306.33333333333 	 ...
100926 	 
102256 	 .
103629 	 ...
105192.5 	 ..
106327.33333333333 	 ...
107718.66666666667 	 .
109088.18181818182 	 ......
111201.57142857143 	 ....
112901 	 .
114205.33333333333 	 .
115396.57142857143 	 ....
116551.625 	 ....
117509 	 
119237.8 	 ...
120609.6 	 ...
122487.5 	 .
124293.25 	 ..
125982.28571428571 	 ....
127170 	 
128478.66666666667 	 .
129694 	 .
131264 	 .
133386.5 	 .
134554 	 .
135511 	 ..
137848 	 .
139243.5 	 .
141678 	 .
143324.33333333334 	 .
144678 	 
146214.66666666666 	 .
148552 	 
150357 	 
152528.5 	 .
155053 	 
156844 	 
158351 	 
160588 	 
164185 	 .
167573 	 
171187.5 	 .
173332 	 .
178536 	 
195963 	 
199667 	 
201238 	 
222721 	 .
237793 	 
631345 	 
785108 	 
822250 	 
925820 	 
