Total: 574
10256 	 
10506 	 
11259 	 
12127 	 
12982 	 
14075 	 
15119 	 .
15767.166666666666 	 ..
16072 	 .
16419.333333333332 	 .
16640 	 
16896.5 	 
17354.5 	 
17841 	 .
18108 	 .
18407.5 	 
18724 	 .
19109.6 	 .
19478.666666666668 	 ..
19878.636363636364 	 ...
20243.733333333334 	 .....
20463.5 	 ...
20750.333333333332 	 ....
21031.9375 	 .....
21291.333333333332 	 ........
21593.35 	 ......
21873.70588235294 	 .....
22067.5 	 ..
22311.933333333334 	 .....
22532.066666666666 	 .....
22900.560975609755 	 ..............
23245.625 	 .....
23565.785714285714 	 ....
23880.176470588234 	 .....
24205.272727272728 	 ...
24485.285714285714 	 .......
24785.333333333332 	 ...
25016.714285714286 	 ..
25267.777777777777 	 ...
25484.5 	 ....
25765.117647058825 	 .....
26068.882352941175 	 .....
26477.8125 	 .....
26857.36842105263 	 ......
27271.333333333332 	 ..
27498.727272727272 	 ...
27802 	 
28012.625 	 ..
28266.85714285714 	 ..
28598.25 	 .
29006.75 	 .
29267.6 	 .
29730.4 	 .
29992.714285714286 	 ..
30267 	 
30521.333333333332 	 .
30821 	 
31022.4 	 .
31233.666666666668 	 .
31708.2 	 .
31939.5 	 .
32348 	 
32630.666666666668 	 .
32902.666666666664 	 .
33268 	 .
33499 	 
34037 	 
34338 	 
34936 	 
35642 	 
35894.666666666664 	 .
36465 	 
36997 	 
37393 	 
38315 	 
39218 	 
39809 	 
40353 	 
41410 	 
42784 	 
42991 	 
44429 	 
47265 	 
48032 	 
49369 	 
51082 	 
52006 	 
53273 	 
53693 	 
55223 	 
55939 	 
59232 	 
62491 	 
67418 	 
70168 	 
70767 	 
73306 	 
76084 	 
78906 	 
89781 	 
