Total: 154
74303 	 .
100182 	 .
116485 	 .
120484 	 .
124281 	 .
125806 	 .
130252 	 .
133759 	 .
134582 	 .
135865 	 .
136985 	 .
137438 	 .
139114 	 .
140699.5 	 ..
141530.66666666666 	 ...
142165 	 .
143001 	 .
144076 	 .
144538 	 .
145389 	 .
146295 	 .....
148033.75 	 .....
149535 	 .
150210 	 .
152347 	 ......
153295 	 .
153864 	 .
155619 	 .
157116.66666666666 	 ...
158207 	 .
158719 	 .
159506 	 ..
160418 	 .
161080 	 .
161639 	 ..
163516 	 ..
164004 	 .
165304.66666666666 	 ...
166110.33333333334 	 ...
166915 	 .
168428 	 ...
169221.33333333334 	 ...
170465 	 ...
171038 	 .
173993 	 .
174706 	 .......
175243 	 .
176059 	 .
176552 	 ..
177549 	 .
178600.5 	 ..
179215 	 .
180705.33333333334 	 ...
181399 	 ...
182419 	 ...
184241 	 .
184959 	 ..
186346 	 .
187003 	 .
187427 	 .
188693.33333333334 	 ...
190031.5 	 ..
190702 	 ..
192750 	 ..
193697 	 .
194521 	 .
195130 	 .
196122 	 .
196613 	 ...
197350 	 .
197846 	 .
199717 	 ..
201539 	 .
202431.5 	 ..
203560 	 .
204101 	 .
204544 	 .
205150 	 .
206712 	 .
207166 	 ..
210673.5 	 ..
214878 	 .
215375 	 .
216534 	 .
218601 	 .
221507 	 .
222713 	 .
224853 	 .
225511 	 .
226644.5 	 ..
228569 	 .
231266 	 .
233652 	 .
235617 	 .
241527 	 .
253402 	 .
255591 	 .
264796 	 .
288938 	 .
1e+06 	 .
