Total: 458
54773 	 
56960 	 
62817 	 
65020.5 	 .
67393 	 .
69638 	 
70952.5 	 
74185.66666666667 	 .
77306 	 
78890 	 .
81075 	 
82792.25 	 .
84160 	 
85321.66666666667 	 .
87671.75 	 .
89964.33333333333 	 .
91435.8 	 ..
94289 	 .
95648 	 
97165.18181818182 	 ....
98358.6 	 ..
99653.6 	 ..
101440.5 	 .
102699.33333333333 	 ...
104547.71428571429 	 ...
105885.5 	 
107417.6 	 ....
109197.77777777778 	 ...
110828.81818181818 	 ....
112368.8 	 ..
113829.25 	 .
115317.83333333333 	 .....
117074.5 	 ..
118442 	 
119552.42857142857 	 ...
120931.91666666667 	 .....
122838 	 ........
124763.33333333333 	 .......
127406.27272727272 	 .........
129440.14285714286 	 ...
131274.17647058822 	 .......
132971.7 	 ....
134333.66666666666 	 ...
135851.125 	 ...
138049.1875 	 ......
139919.33333333334 	 ...
141486.8 	 ..
142775.7142857143 	 ...
144807.2857142857 	 ...
146924.14285714287 	 ...
148834.25 	 .
150453.75 	 .
152884.4 	 ..
154844.6 	 ..
156042.2 	 ..
157734.5 	 
159833.14285714287 	 ...
161043.5 	 
162501.0909090909 	 ....
165573.33333333334 	 ..
167253 	 
168439 	 
170312 	 
172035.66666666666 	 .
174285.25 	 .
176567 	 
178051 	 
179168.2 	 ..
184002 	 
185495.5 	 
187723 	 
189393.5 	 .
192491 	 
195088.66666666666 	 .
196691.66666666666 	 .
197974 	 .
200558.33333333334 	 .
204118.5 	 
207043 	 
211551.75 	 .
216461 	 
218701 	 
219854 	 
222355 	 
225188.4 	 ..
226802.5 	 
229028.5 	 
245293 	 
247361 	 
260174 	 
266636 	 
283097 	 
294878 	 
299544 	 
302911 	 
307596 	 
344876 	 
356482 	 
404855 	 
794523 	 
