Total: 674
30798 	 
38167 	 
39492.28571428572 	 ..
40167.75 	 .
41419.28571428572 	 ..
42147 	 
43057.4 	 ..
44335.4 	 ..
45538.5 	 ..
46287.22222222222 	 ..
47164.818181818184 	 ...
47921.28571428572 	 ..
48599 	 ....
49491.153846153844 	 ...
50351.41176470588 	 .....
51348.26666666667 	 ....
52394.5625 	 ....
53152.27777777778 	 .....
54072.28571428572 	 ....
54793.46666666667 	 ....
55508.63636363636 	 ...
56369.833333333336 	 ...
57556.88888888889 	 .....
58515.46666666667 	 ....
59352.55 	 .....
59988.166666666664 	 ...
60865.89473684211 	 .....
61477.38888888889 	 .....
62102.09090909091 	 ...
62916.85 	 .....
63834.642857142855 	 ........
64856.58823529412 	 .....
65659.72222222223 	 .....
66498 	 ....
67319.4705882353 	 .....
68321.99999999999 	 ...
69214.07692307692 	 ...
70028.16666666667 	 ...
70989.8 	 ....
72159.2 	 ..
73229 	 ..
73874.91666666667 	 ...
74677.42857142857 	 ..
75821.55555555556 	 ..
77038.42857142857 	 ..
79161.875 	 ..
79989.4 	 .
80681.14285714286 	 ..
81494.5 	 
82289.5 	 
83483 	 
84248 	 
85090 	 .
86125.5 	 
86912 	 
87566.25 	 .
88730.66666666667 	 
89501 	 
90754.75 	 .
91734 	 
92617.66666666667 	 
93573 	 .
94457.8 	 .
96804.4 	 .
98650.5 	 
101476.5 	 
103507 	 
104653.75 	 .
105413.25 	 .
106655 	 
107861 	 
109609 	 
110698 	 
111687 	 
112863 	 
113539 	 
115020 	 
115661 	 
116899 	 
117776 	 
118903.5 	 
124838.5 	 
126266 	 
129655 	 
134251 	 
135879 	 
136756 	 
139059 	 
140231 	 
147953 	 
150047 	 
175537 	 
180816 	 
203737 	 
247439 	 
353919 	 
478572 	 
557003 	 
574378 	 
625882 	 
