Total: 458
43818 	 
44846 	 
48862 	 
50641 	 
51629.5 	 
52663 	 
53869.333333333336 	 .
54895.666666666664 	 .
55984 	 
58476 	 .
60143 	 .
62629.75 	 .
66854.66666666667 	 .
68092 	 .
69271.75 	 .
71117.75 	 .
72718 	 
73881.33333333333 	 ..
75453 	 ...
77835.85714285714 	 ...
80218.28571428571 	 ...
81892.8 	 ..
83228.28571428571 	 ......
84910.85714285714 	 ...
86073.83333333333 	 .....
88716.4 	 ....
90438.5 	 .
91953.88888888889 	 ...
93076 	 ..
94297.14285714286 	 ...
95781.46153846153 	 .....
97042 	 ..
98225.5 	 ...
99512.92857142857 	 ......
100843.92857142857 	 ......
101884 	 
103043.5 	 .....
104487.18181818182 	 ....
105719.18181818182 	 .........
107263.8 	 ....
108750.64285714286 	 ......
109930.66666666667 	 ..
111709.6875 	 ......
113483 	 ..
114547.66666666667 	 ..
115818.18181818182 	 ....
117934.6 	 ....
119596.5 	 
120811.25 	 .
122089.5 	 ..
124156.375 	 ...
125524.85714285714 	 ...
127641 	 .
129043 	 
130764 	 ...
132357.5 	 ..
133595.33333333334 	 .
134575 	 
136256.5 	 ...
137756.4 	 ..
140514.5 	 .
142896 	 
144267 	 
145381 	 
147810 	 
149037.6 	 ..
150438.5 	 
153049.8 	 ..
154840.8 	 ..
158129 	 
159520.5 	 
161459.33333333334 	 .
163559.66666666666 	 .
165521 	 
168002.5 	 
170093 	 
178354.5 	 
182549 	 
184498 	 .
189599 	 
191781.33333333334 	 .
195963.5 	 
198317 	 
201894.5 	 
206223 	 
217247 	 
218400 	 
224773 	 
234925 	 
236894 	 
240529 	 
245404 	 
257182 	 
267852 	 
275245 	 
276674 	 
297301 	 
308517 	 
341701 	 
754487 	 
