Total: 163
2003 	 .
2965 	 .
3159 	 .
4598 	 .
6157 	 .
15028 	 .
20929 	 .
24766 	 .
28712 	 .
30921 	 .
34021 	 .
35742 	 .
41328 	 .
43571 	 .
44054.333333333336 	 ...
44528 	 .
44752 	 .
45288 	 ...
45802 	 ..
46195 	 .
46369 	 .
46633 	 .
46961 	 ..
47191 	 ...
47451 	 .
47848 	 .
48221.666666666664 	 ...
48494.5 	 ..
48730 	 ..
48931 	 ..
49316 	 .
49566.666666666664 	 ...
49949.25 	 ....
50129.5 	 ..
50945 	 ......
51366 	 .
51749.333333333336 	 ...
51921 	 .
52296.666666666664 	 ...
52682 	 ..
52889 	 .
53169.25 	 ....
53527 	 ...
54065.25 	 ....
54265 	 ..
54525 	 ..
55523.25 	 ....
56376 	 .
57145 	 ..
57927 	 .
58571 	 ..
58738 	 .
59019.5 	 ..
59360 	 .
59665.5 	 ..
60194 	 ..
60476 	 .
60885 	 .
61591 	 .
62403 	 .
62953 	 ..
63195 	 .
63591.5 	 ..
63978 	 .
64403 	 .
64891 	 .
65062.75 	 ....
65331 	 .
65555.5 	 ..
65979 	 .
66339 	 .
66677 	 ..
67013.5 	 ..
67290.5 	 ..
67466 	 .
67688 	 ....
68094 	 ...
68316 	 .
68554 	 ..
69351 	 .
70223 	 .
70400 	 ..
70768 	 .
71548 	 .
71964 	 .
72141 	 .
72820.5 	 ..
73212 	 .
73482 	 .
74218 	 .
74893 	 .
76535 	 .
77105 	 .
77603 	 .
81193 	 .
84166 	 .
90053 	 .
96302 	 .
98049 	 .
152785 	 .
