Total: 324
43258 	 
45194 	 
47063.5 	 .
49311 	 
50360.2 	 ...
51651 	 .
52951.5 	 ..
54037.5 	 .
55895.25 	 ....
57168.666666666664 	 .
59298.4 	 ...
60453.5 	 ...
61644.2 	 ......
63335.444444444445 	 .....
65037.666666666664 	 .
66525.33333333333 	 ...
68222 	 ..
69657 	 ..
70649 	 ...
72380.28571428571 	 ....
74043.75 	 ..
75621 	 ..
77231 	 .
78348 	 
79924 	 .
83383 	 ..
85504.5 	 .
89341 	 .
91734.33333333333 	 .
93881 	 
96559 	 .
100426 	 
101680.5 	 .
102803 	 
104053.75 	 ..
105266.4 	 ...
106313 	 
107510.42857142857 	 ....
109368.66666666667 	 .
110434.25 	 ..
111603 	 .
112864 	 
113869.2 	 ...
115675 	 ....
117056.75 	 ..
118596.66666666667 	 ...
120892 	 ..
122366.16666666667 	 ...
123416 	 
124559.2 	 ...
126417 	 .
127833 	 ....
129247 	 ...
131646 	 ....
133823.22222222222 	 .....
135918.5 	 ...
137564.66666666666 	 ...
138697.33333333334 	 .
139889.5 	 ..
141752 	 ...
143675.42857142858 	 ....
144874.4 	 ...
147407.25 	 ..
148959.6 	 ...
151481.5 	 .
153506.6 	 ...
155258 	 
157311 	 
158384.2 	 ...
160027.66666666666 	 .
161444.8 	 ...
165003 	 .
166659.5 	 .
168073 	 .
171890 	 
172880 	 
174288 	 
175315 	 .
176575 	 .
177893 	 
181884 	 .
184859 	 
187495 	 
189134 	 
190153 	 
192189.5 	 .
195246 	 
198976 	 
202879 	 
213819 	 
225509 	 
248558 	 
250064 	 
276535 	 
290004 	 
534581 	 
664169 	 
817916 	 
845111 	 
976139 	 
