Total: 1536
10541.6 	 
11082.461538461539 	 .
12196.416666666666 	 .
13445.42857142857 	 
14090.166666666666 	 
14965.518518518518 	 ...
15892.53125 	 ....
16783.69230769231 	 .
17662.120000000006 	 ...
18319.363636363636 	 .
18870.695652173916 	 ..
19816.454545454544 	 ..
20678.083333333332 	 .
21276.64 	 ...
22108.31818181818 	 ..
22647.285714285714 	 .
23207.84 	 ...
23871.675 	 .....
24752.19230769231 	 ...
25272.391304347828 	 ..
25848.724137931036 	 ...
26632.20408163265 	 ......
27347.71052631579 	 ....
28010.62222222222 	 .....
28844.707692307693 	 ........
29623.805555555555 	 .........
30264.327272727274 	 .......
30954.882352941175 	 ...........
31628.352941176472 	 ......
32338.152173913044 	 .....
33004.03921568628 	 ......
33603.15217391304 	 .....
34178.044444444444 	 .....
34968.727272727265 	 ..........
35723.55555555555 	 .....
36391.85999999999 	 ......
37269.706896551725 	 .......
38182.175 	 .....
39191.90909090909 	 ....
40017.818181818184 	 .
40722.25 	 
41301.333333333336 	 
41890.07142857143 	 .
42799.230769230766 	 .
43554 	 .
44124.71428571428 	 
44998.4 	 .
46092.5 	 
46682.333333333336 	 
47326.8 	 
47972.25 	 
48663.75 	 
49237 	 
50383 	 
52342 	 
53224 	 
54366 	 
55246 	 
56039 	 
56655.5 	 
57416 	 
58183 	 
59011.5 	 
59665 	 
60368.25 	 
61151 	 
61848 	 
62688.5 	 
63658 	 
65167 	 
65737 	 
66624 	 
67399 	 
68668 	 
69228 	 
69770 	 
71304 	 
72429.5 	 
73326.5 	 
75514 	 
77139 	 
81064 	 
82214.5 	 
82940 	 
86139 	 
92147 	 
93229 	 
98784 	 
101052 	 
108413 	 
123661 	 
133991 	 
139288 	 
157857 	 
179385 	 
198042 	 
210284 	 
218727 	 
250784 	 
623905 	 
