Total: 626
8894.5 	 .
9375.8 	 .
10089.666666666666 	 
10402 	 ..
10819.25 	 .
11090.166666666666 	 .
11486.666666666666 	 ..
11963.75 	 .
12249.875 	 ..
12532.25 	 .
12830.833333333334 	 .
13092 	 
13342.818181818182 	 ...
13732 	 .
14174.285714285714 	 ..
14495.222222222223 	 ..
14807 	 ....
15261.857142857143 	 ....
15729.75 	 ..
16034.6 	 .
16363.2 	 ...
16626.416666666668 	 ...
16970.222222222223 	 ..
17363.444444444445 	 .....
17877.81818181818 	 ...
18241.2 	 .
18596.444444444445 	 ..
18961 	 ...
19292.375 	 ..
19545.5 	 ..
19983.88888888889 	 .....
20322.222222222223 	 ..
20733.85714285714 	 ....
20985.714285714286 	 ..
21291.11111111111 	 .....
21631 	 ....
22013.214285714286 	 ....
22415.727272727272 	 ...
22779.70588235294 	 .....
23066.416666666668 	 ...
23483.666666666668 	 ..
23752.333333333332 	 .
24163.333333333332 	 ....
24588.555555555555 	 ..
24846.11111111111 	 ..
25312.31818181818 	 .......
25690.555555555555 	 ..
26150.722222222223 	 .....
26499.125 	 ..
26864.777777777777 	 ..
27135.583333333332 	 ...
27567.2 	 ...
28074.75 	 ...
28409.875 	 ..
28717 	 .
29048.333333333332 	 .
29381 	 .
29852.333333333332 	 
30419 	 
31145.2 	 .
31618.666666666668 	 
32004.333333333332 	 
32495.8 	 .
32911 	 
33427.5 	 .
33833.4 	 .
34149 	 
34554.666666666664 	 
34998.333333333336 	 
35422 	 
35676.666666666664 	 
36034 	 
36859 	 
37352.666666666664 	 
37715 	 
37971 	 
38790 	 
39177 	 
39673 	 
40150 	 
41223.5 	 
41635.666666666664 	 
42045 	 
42468 	 
43223 	 
43647 	 
44954 	 
45802 	 
46431 	 
47581 	 
51200 	 
53500 	 
56456 	 
61888 	 
66704 	 
71414 	 
83593 	 
96970 	 
141433 	 
357553 	 
