Total: 177
10948 	 .
18075 	 .
20147.5 	 ..
21041 	 .
21518 	 .
22304 	 .
22685 	 ..
23350.5 	 ..
23900.5 	 ..
24713 	 .
25103.6 	 .....
25809 	 ..
26915 	 ....
28232 	 ...
29100 	 ..
29478 	 ..
30102 	 ..
30608 	 .
31167.333333333332 	 ...
31601.25 	 ....
32126 	 .
32952 	 .
33635.5 	 ..
34783 	 .....
35278.5 	 ..
36176.4 	 .....
36657 	 ...
37098 	 .
37624 	 .
38300 	 ..
39322 	 ..
40246 	 ...
40608.333333333336 	 ...
41517 	 ...
41892 	 ...
42367 	 .
42769 	 ...
43127.666666666664 	 ...
44366 	 ..
45151 	 ...
45795 	 ..
46444 	 .
46911.333333333336 	 ...
47602 	 ..
47962 	 .
48459 	 .
49988 	 ..
50890 	 .
51243.333333333336 	 ...
51799 	 .
52831 	 .
53446 	 .
54419.5 	 ..
54897 	 ..
55300 	 .
56120.5 	 ..
57639.333333333336 	 ...
58683 	 ..
59226 	 .
59565 	 .
61150 	 .
61767 	 .
62160.5 	 ..
63179 	 .
63656.5 	 ..
64303 	 .
66860 	 .
67460 	 .
67863 	 .
68237.66666666667 	 ...
69090 	 .
70544.66666666667 	 ...
71766 	 ..
73450 	 .
74476 	 .
74885 	 .
75390.5 	 ..
75891 	 .
77609.66666666667 	 ...
78159 	 .
78763 	 .
79514 	 .
80013 	 .
81550.33333333333 	 ...
86764 	 ..
87469 	 .
90892 	 .
93753 	 .
96217 	 .
97695 	 .
101566 	 .
104448 	 .
118434 	 .
122741 	 .
127446 	 .
134166 	 .
191857 	 .
336503 	 .
356643 	 .
1e+06 	 .
