Total: 177
8554 	 .
12187 	 .
12987 	 .
13388 	 .
13514.5 	 ..
14275 	 .
14864 	 .
15964 	 .
16259 	 ..
17354 	 .
17628 	 .
17875 	 ..
18584 	 .
19273 	 .
19426 	 .
20242 	 .
20952 	 .
21276.5 	 ..
21886 	 .
22243 	 .
22648 	 .
22954 	 .
23327 	 .
23455.5 	 ..
23757 	 .
23924.5 	 ..
24107 	 ....
24227 	 .
24420.333333333332 	 ...
24608.333333333332 	 ...
25113 	 ..
25347.333333333332 	 ...
25521 	 .
25735.666666666668 	 ...
25897 	 .
26317.5 	 ..
26478 	 ...
26678.5 	 ..
26873.5 	 ......
27063.5 	 ..
27386.2 	 .....
27774 	 .
27934.666666666668 	 ...
28252 	 ..
28489.5 	 ..
28603 	 ..
28779 	 ..
28956 	 ..
29072.5 	 ..
29334.666666666668 	 ...
29670 	 ....
29850 	 .....
30040.5 	 ..
30213 	 ..
30422.25 	 ....
30580.25 	 ....
30797 	 ....
30964 	 .
31110.666666666668 	 ...
31584.333333333332 	 ...
31704 	 .
31819 	 .
31957.5 	 ..
32281 	 .
32598 	 .
32861 	 ...
33002 	 .
33292 	 .
33601.333333333336 	 ...
33730.5 	 ..
34332 	 .
34497 	 .
34805 	 .
35194 	 .
35550 	 ..
35797.5 	 ..
36404 	 ..
36869 	 ..
37464 	 .
40135.5 	 ..
40457.333333333336 	 ...
40773 	 .
42459 	 .
42995 	 .
45964 	 .
49466 	 .
50225 	 .
52494 	 .
54382 	 .
54934 	 .
55911 	 .
56239 	 .
59877 	 .
62656 	 .
62878 	 .
71396 	 .
72936 	 .
80715 	 .
350261 	 .
1e+06 	 .
