Total: 773
20540 	 
21823.5 	 
24373 	 
27997.25 	 .
29390.333333333332 	 
30669.2 	 ..
32166.9 	 ..
33653.7 	 ..
34853.583333333336 	 ...
36584.5 	 ...
38213.071428571435 	 ...
39579.666666666664 	 ..
41046.46666666667 	 ...
42700.2 	 ...
44415.39130434783 	 .....
45850 	 ...
47429.5 	 .....
48878.46666666667 	 ...
50113.22727272727 	 .....
51791.41176470588 	 ....
53006.692307692305 	 ...
54382.71428571428 	 .
56628.82608695652 	 .....
58628.793103448275 	 .......
60591.545454545456 	 ..
62110.55 	 .....
63333.88888888889 	 ..
64599.117647058825 	 ....
66696.84 	 ......
69118.33333333333 	 ......
70940.07142857142 	 ...
72281.625 	 ....
73730.5625 	 ....
75817.73684210527 	 ....
77297.09090909091 	 ..
79080.47368421052 	 ....
81010.4375 	 ....
83076.41666666667 	 ...
85005.85714285714 	 .
86676.83333333333 	 ...
89478 	 ..
91375.71428571429 	 .
92805.16666666667 	 .
94209.55555555556 	 ..
95722.14285714286 	 ...
97314.375 	 ..
99319 	 ..
100855.5 	 .
102520.14285714286 	 .
103938 	 .
105690.15384615384 	 ...
107443.08333333333 	 ...
109349.875 	 ..
111065 	 .
114093.4 	 ..
116527.66666666667 	 .
118277.75 	 .
120048.71428571429 	 .
121960.71428571429 	 .
123448.8 	 .
124898 	 
126170 	 
127639 	 .
130006.16666666667 	 .
132109 	 
133340 	 
136389 	 
138526 	 
142309 	 
145351.5 	 .
147798 	 
151493.66666666666 	 
157653 	 
162282 	 
166740 	 
169330 	 
173462 	 
174775 	 
176722.5 	 
184764 	 
189670 	 
191549.5 	 
195622 	 
200016 	 
206281 	 
211693 	 
218021 	 
225897 	 
231016 	 
243625 	 
256046.5 	 
268071 	 
270245 	 
279986 	 
326693 	 
383884 	 
402575 	 
607369 	 
694175 	 
1e+06 	 .
